C.Ofi;Oficina Venta;C.Prev;Preventa;C¢d.Cliente;Nombre Comercial;C¢d.Interno;C¢d.Cad;Cadena;Agrupaci¢n;Tipo Establecimiento;Fecha Alta;Ult.Comp.Helados;Total Medios;Armarios;Conservadoras;Vitrinas;Otros;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866016301;CAFETERIA BAR LUCERO;8539;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;28/11/2006;06/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;866015127;CAFETERIA PUERTO REY;5127;;;Bares y Cafeter¡as;BAR Y CAFETERIA;23/01/2007;08/04/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401427583;HOTEL MEXICO;10461;000007529;COPERAMA ASOCIADOS;Hoteles y Hostales;HOTELES Y HOSTALES;04/05/2026;13/05/2026;3;1;2;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401426214;CHIRINGUITO SAMOA SURF;10440;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;01/04/2026;07/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401420864;BAR LA CURVA;32895;;;Bares y Cafeter¡as;BAR Y CAFETERIA;16/02/2026;12/05/2026;2;1;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401417333;FRAGUERO CAFE Y TAPAS;32160;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/12/2025;05/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401414388;TIENDA ALPAS 24 HORAS;10102;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/10/2025;09/05/2026;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401413887;OBRADOR DULCE LUNA;10100;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;15/09/2025;13/05/2026;1;0;0;1;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401410447;AL GAJO;10024;;;Bares y Cafeter¡as;BAR Y CAFETERIA;16/06/2025;16/08/2025;1;0;1;0;0;
2866;LORCA;16;FRANCISCO JOSE ASENSIO ;401408494;CORA CAFE;10020;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2025;28/03/2026;2;0;1;1;0;
2866;LORCA;97;ALMACEN ALMACEN;866012189;FLOR SURESTE BAR;7731;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/01/1998;04/05/2026;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401349494;RESTAURANTE MAR AZUL;32683;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/03/2023;24/04/2026;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401348758;PUB TUDELA;32506;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/02/2023;03/04/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401348196;ENDULZATE;32501;000017996;ENDULZATE;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;01/02/2023;22/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401340726;CAFETERIA TEHEN;32587;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/10/2022;07/08/2025;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180622;HELADERIA CAF.MAS Q CAFE@;30887;000019689;LUCA MAS QUE CAFE;Ocio;HELADERIAS/HORCHATERIAS;02/02/2012;12/05/2026;6;0;5;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180572;CAFETERIA PUB BAHIA;30152;;;Bares y Cafeter¡as;BAR Y CAFETERIA;17/03/2011;24/04/2026;2;1;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180561;BAR EMILIO;32477;;;Bares y Cafeter¡as;BAR Y CAFETERIA;17/01/2011;25/08/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180517;BURGUER PERRYS 1;30120;;;Bares y Cafeter¡as;HAMBURGUESERIA/KEBAB/FAST FOOD;29/01/2010;22/05/2024;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180479;ASADOR DE POLLOS ANA;30095;;;Conveniencia;COMIDA PREPARADA/ASADORES DE P;16/03/2009;30/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180443;CAFE BAR LOYMAR;30075;000013224;BONSAI-LOYMAR;Bares y Cafeter¡as;BAR Y CAFETERIA;17/01/2008;30/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180441;CAFE PUB BONSAI;30729;000013224;BONSAI-LOYMAR;Bares y Cafeter¡as;BAR Y CAFETERIA;14/01/2008;13/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401325857;BAR MANOLO;40092;;;Bares y Cafeter¡as;BAR Y CAFETERIA;07/02/2022;08/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401316179;CHIRINGUITO PUERTO;32811;000016516;MUELLE-13;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;23/06/2021;06/05/2026;6;1;4;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401310970;SUMA PUENTE DEL RIO 65981;39537;B6604;TRANSGOURMET IBER FRANQ;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;29/04/2021;21/08/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401307790;BAR EL TIMON;32512;000016331;RTE. CLUB NAUTICO;Bares y Cafeter¡as;BAR Y CAFETERIA;15/03/2021;09/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401288633;CAFE HELAD.AIRE DE MAR;31938;;;Bares y Cafeter¡as;BAR Y CAFETERIA;09/03/2020;18/04/2026;2;0;1;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401265021;E.S.REPSOL ADRA;31951;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;25/03/2019;17/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401264672;RESTAURANTE ESPIGON;32037;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;25/03/2019;13/05/2026;7;1;5;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401254485;RESTAURANTE EL REENCUENTR;31732;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/01/2019;11/11/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401233238;D'BAR;30960;;;Bares y Cafeter¡as;BAR Y CAFETERIA;12/03/2018;30/04/2026;1;1;0;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401232971;ESTACION DE SERVICIO CEPS;32812;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/03/2018;26/03/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401206260;MUELLE-13;31159;000016516;MUELLE-13;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;10/05/2017;09/05/2026;4;0;3;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401203852;CHIRINGUITO PEPE MORENO;32921;000013651;KIOSCO MORENO;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;19/04/2017;12/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401198136;LA TAPERIA;32745;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/03/2017;01/04/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401181250;CAFE PUB EIVISSA;30497;;;Bares y Cafeter¡as;BAR Y CAFETERIA;27/04/2016;21/04/2026;3;0;3;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401181137;BAR JOHANA;30415;;;Bares y Cafeter¡as;BAR Y CAFETERIA;05/10/2015;09/05/2026;2;1;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180732;TIENDA EL PALOTE;30243;;;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;09/04/2013;12/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180729;CAF.HELAD.CAFE DEL MAR@;32058;;;Bares y Cafeter¡as;BAR Y CAFETERIA;07/04/2013;08/05/2026;3;0;2;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180725;ESTACION SERV.BP;30238;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/04/2013;07/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180357;MAIZ TOASTED CHUCHERIAS;30016;;;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;14/03/2006;07/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180278;BOGAS LOCUTORIO;30621;;;Impulso Tradicional;LIBRERIAS/PAPELERIAS/VIDEO CLU;13/05/2004;25/04/2026;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180271;EL EDEN HOTEL RESTAURANTE;30615;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;21/04/2004;13/05/2026;1;0;0;1;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401180255;CAPILLERO RESTAURANTE@;30853;000013221;CAPILLERO;Bares y Cafeter¡as;HAMBURGUESERIA/KEBAB/FAST FOOD;02/02/2004;08/05/2026;2;1;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401426818;EL GATO GOLOSO;32918;;;Bares y Cafeter¡as;BAR Y CAFETERIA;23/04/2026;11/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401425866;ESTANCO CARRETERA;30356;;;Varios;VARIOS/OTROS NO CLASIFICABLES;13/04/2026;23/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401422387;BAR 3¦ EDAD LA LOMA DE LA;32606;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2026;23/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401422044;ESTANCO DALIAS;32482;;;Varios;VARIOS/OTROS NO CLASIFICABLES;02/03/2026;07/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401421938;TIENDA COMESTIBLES;32329;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/03/2026;07/03/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401420863;24 HORAS LA ESQUINA;32896;;;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;16/02/2026;13/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401420861;COMIDAS PARA LLEVAR LAS T;32161;;;Conveniencia;COMIDA PREPARADA/ASADORES DE P;09/02/2026;10/04/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401417575;TRECE NUDOS;32288;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/12/2025;29/04/2026;1;1;0;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401414470;CAFETERIA GASTROBAR DAROK;32138;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/10/2025;07/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401412463;EUROPIZZA ADRA;32885;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/07/2025;30/07/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401410532;24 H MAIKET;32868;;;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;01/06/2025;12/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401410346;QUE DULCE TENTACION!!;32517;;;Bares y Cafeter¡as;BAR Y CAFETERIA;16/06/2025;24/03/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401408223;KIOSCO ARENA Y AZUCAR;32858;000019237;CHIRINGUITO LA ORILLA;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;01/05/2025;08/08/2025;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401407056;CENTRO 3¦ EDAD VICAR;32852;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/05/2025;20/05/2025;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401401389;HELADERIA CAF.CHAMBERA;32813;;;Ocio;HELADERIAS/HORCHATERIAS;01/03/2025;13/05/2026;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401383732;MINIMARKET CAIMAN;31130;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/04/2024;13/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401380699;CAFE MARIUS;32496;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2024;11/05/2026;2;0;2;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401380050;CLUB PADEL INDROV;32487;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/03/2024;12/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401363405;MESON LA BRASA;32316;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/07/2023;06/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401354143;COVIRAN DALIAS;32568;;;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;01/04/2023;07/05/2026;1;0;1;0;0;
2866;LORCA;72;JOSE MIGUEL  ACACIO;401349496;LA PECERA;32513;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2023;09/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401405498;ECOSUR;9350;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/04/2025;18/06/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401402836;HELADERIA ANYAN;9655;;;Ocio;HELADERIAS/HORCHATERIAS;01/03/2025;08/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401402625;PASTELERIA LA PEQUE¥ICA;7515;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;01/03/2025;08/05/2026;2;0;1;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401402278;ALIMENTACION 24 HORAS;9652;000019173;ALIMENTACION SU;Varios;VARIOS/OTROS NO CLASIFICABLES;01/03/2025;13/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401294267;CHIRINGUITO EL RECREO;9324;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;15/06/2020;18/09/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401274874;BAR GALERA;9586;;;Bares y Cafeter¡as;BAR Y CAFETERIA;24/06/2019;14/04/2026;2;0;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401272610;APARCAMIENTO DE PULPI;8406;;;Varios;VARIOS/OTROS NO CLASIFICABLES;01/06/2019;13/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401269890;E.S.REDOIL LA MORENA;8245;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2019;04/02/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401231118;SALONES MARIA;1370;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;13/02/2018;08/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401201757;ALIMENTACION SU;9249;000019173;ALIMENTACION SU;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;03/04/2017;13/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401197485;CAFETERIA ALAMEDA;4327;;;Bares y Cafeter¡as;BAR Y CAFETERIA;20/02/2017;08/05/2026;5;0;4;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401402015;BAR COLON;9649;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2025;03/09/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401401863;BAR LA PAMPA;8080;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2025;12/05/2026;3;0;2;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401399249;BUENA AVENTURA;9621;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/01/2025;10/07/2025;2;0;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401394765;MARLOMN;9043;000018746;GORBEIA BUSSINES;Bares y Cafeter¡as;BAR Y CAFETERIA;01/12/2024;13/05/2026;2;0;1;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401383716;DON MARKET;8591;B7050;CARO RUIZ S.A. PROPIOS;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;01/04/2024;22/07/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401383708;BOSTON BAR;8589;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2024;07/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401376403;E.S. BP ALBOX;5847;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/02/2024;07/05/2026;1;1;0;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401374337;GOLOSINAS ANA;8526;;;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;08/01/2024;19/02/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401360818;CAFE HELADERIA VALDANI;9148;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/06/2023;23/04/2026;3;0;3;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401353999;KIOSCO LA CA¥A;9119;;;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;01/04/2023;21/05/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401352229;BAR OKEY;8212;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2023;30/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401352193;HELADERIA PATAPALO;8236;;;Ocio;HELADERIAS/HORCHATERIAS;01/03/2023;12/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401350321;HELADERIA SAN MIGUEL;8337;000017515;CHIRINGUITO MAR  RABIOSA;Ocio;HELADERIAS/HORCHATERIAS;01/03/2023;13/05/2026;5;0;4;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401335418;MESON LA RIVERA;8237;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/06/2022;10/09/2025;4;0;4;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401333579;CAFFE & DRINK GORBEIA;8403;000018746;GORBEIA BUSSINES;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2022;13/05/2026;1;0;0;1;0;
2866;LORCA;35;RAUL MARTINEZ ;401331669;15456 E.S.VIRGEN D CABEZA;8942;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/05/2022;24/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401327317;EL PUCHERO;8843;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2022;29/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401309250;CAFETERIA CARPEDIEM;10317;;;Bares y Cafeter¡as;BAR Y CAFETERIA;12/04/2021;13/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401173397;ELEPHANT CAFE;7944;;;Bares y Cafeter¡as;BAR Y CAFETERIA;13/06/2016;06/10/2022;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401166939;E.S. EL ARTINERO;7723;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;27/04/2016;15/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401125770;HIPER CHINA;7417;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;23/04/2015;17/03/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401001553;PANDERIA PEREZ;1575;000006866;PANAD.PASTELERIA PEREZ;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;30/05/2012;29/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;400950485;BAR ANA;7991;;;Bares y Cafeter¡as;BAR Y CAFETERIA;15/02/2011;08/08/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866025087;A-350 SERVICIOS, S.L.;4592;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;26/07/2006;13/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866015635;PANADERIA 4 ESTACIONES;5635;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;16/03/2005;29/04/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866015099;HOGAR 3¦ EDAD MARIA;8525;;;Bares y Cafeter¡as;BAR Y CAFETERIA;03/07/2002;29/08/2025;2;0;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866015086;KIOSCO BAKERIN;8778;000017850;CAMPING SIERRA DE MARIA;Bares y Cafeter¡as;BAR Y CAFETERIA;23/05/2006;25/07/2025;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866015039;EST.SERVCIO VTA LA PETRA;9337;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;25/05/2004;10/04/2026;3;1;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866015036;LA PIZZA CAMPING;5036;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;28/02/1998;08/05/2026;5;0;5;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866014217;GASOLINERA EL LIMITE;6771;000010351;ANDAMUR;Conveniencia;ESTACIONES DE SERVICIO / GASOL;01/01/1998;06/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866012914;PINAR LA DE  ALFAHUARA;7480;000017850;CAMPING SIERRA DE MARIA;Ocio;CAMPING/PISCINAS/POLIDEPORTIVO;25/06/2003;31/03/2026;3;1;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866012626;LA STAZIONE PIZZERIA;2626;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;02/12/1998;08/05/2026;1;1;0;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866012215;EL BOCADILLON;5404;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/01/1998;01/05/2026;3;0;3;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866012013;BAR EL BARRIO;8244;;;Bares y Cafeter¡as;BAR Y CAFETERIA;12/09/2001;06/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866011180;EL ESPADIN, MEREND.;8920;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/01/1998;08/05/2026;2;0;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866011021;EL LIMITE RESTAURANTE;1021;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;30/01/2001;06/05/2026;3;1;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;866010968;PIZZERIA;968;8660136;PAREDES QUI¥ONERO;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/01/1998;08/05/2026;1;1;0;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401425294;FRUTERIA ATALAYA;10426;;;Varios;VARIOS/OTROS NO CLASIFICABLES;08/04/2026;12/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401424044;RESTAURANTE MORALES;39128;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;25/03/2026;28/03/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401423195;ATALAYA CLUB TENIS;10405;;;Bares y Cafeter¡as;BAR Y CAFETERIA;17/03/2026;07/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401422870;EL BODEGON;30462;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2026;25/03/2026;2;1;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401422788;BAR LA 3" EDAD LA ISLETA;32900;;;Bares y Cafeter¡as;BAR Y CAFETERIA;09/03/2026;05/05/2026;3;1;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401419241;MAGANI CAFE;10328;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/01/2026;30/04/2026;2;0;2;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401413316;RESTAURANTE LA MORENA;10045;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;01/08/2025;06/05/2026;1;0;1;0;0;
2866;LORCA;35;RAUL MARTINEZ ;401405531;CAFE BAR ESTACION AUTOBUS;9661;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/04/2025;06/05/2026;2;0;2;0;0;
2866;LORCA;15;ALFONSO SALAS;401423926;RESTAURANTE CASA MARIA;4179;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;23/03/2026;12/05/2026;1;0;1;0;0;
2866;LORCA;15;ALFONSO SALAS;401421941;CONFITERIA TEYO;10389;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;01/03/2026;15/04/2026;1;1;0;0;0;
2866;LORCA;15;ALFONSO SALAS;401421844;RODIPARK;10378;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/03/2026;12/05/2026;1;0;1;0;0;
2866;LORCA;15;ALFONSO SALAS;401421740;500 MILLAS;10385;;;Bares y Cafeter¡as;BAR Y CAFETERIA;02/03/2026;13/05/2026;5;0;3;2;0;
2866;LORCA;15;ALFONSO SALAS;401420487;LA DESPENSA DE TANI;10144;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/02/2026;28/04/2026;1;1;0;0;0;
2866;LORCA;15;ALFONSO SALAS;401414013;ARREA;10138;;;Bares y Cafeter¡as;BAR Y CAFETERIA;22/09/2025;;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401341055;KIOSCO PUERTO ROQUETAS;32468;;;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;01/11/2022;23/08/2025;3;0;2;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401336083;ATOS MOGIMA;32123;;;Hoteles y Hostales;HOTELES Y HOSTALES;01/06/2022;20/08/2025;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401332448;CAFETERIA CERO CAFE;30336;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2022;20/08/2025;1;0;0;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401331048;TIENDA LA FABRIQUILLA ALI;30920;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;01/04/2022;06/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180445;PIZZERIA LA DORADA;32677;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;12/02/2008;12/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180433;HOTEL PLAYA AZUL;30069;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;25/05/2007;05/09/2025;7;1;6;0;0;
